"person_id","screening_date","first_offense_date","current_offense_date","offenses_within_30","before_cutoff_date","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","is_misdem","recid","recid_violent","raw_score","decile_score","race_black","race_white","race_hispanic","race_asian","race_native","sex_male","crim_inv","filt1","filt2","filt3","filt4","filt5","filt6"
9357,2014-03-23,1998-03-22,2014-03-22,1,2014-03-22,2,7,1,34,18,0,0,0,1,0,0,0,1,0,0,0,9,5,0,0,0,0,3,19,4,-0.64,1,-2.95,1,0,0,-0.64,4,1,0,0,0,0,1,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9358,2014-06-05,1995-07-13,2014-06-04,2,2014-06-04,8,8,4,32,13,7,1,0,3,0,0,0,0,3,0,0,16,7,0,0,1,4,3,20,7,-0.06,6,-1.53,0,1,0,-0.06,7,1,0,0,0,0,1,21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9360,2014-09-06,2014-09-05,2014-09-05,1,2014-09-05,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,9,0.43,7,-1.41,0,0,0,0.43,9,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9362,2014-09-25,2014-09-24,2014-09-24,1,2014-09-24,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,-1.13,1,-3.05,1,0,0,-1.13,2,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9363,2014-07-09,2002-06-28,2014-07-08,3,2014-07-08,0,4,0,30,18,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,3,20,8,0.23,3,-2.53,0,1,0,0.23,8,1,0,0,0,0,1,6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9363,2014-07-16,2002-06-28,2014-07-15,7,2014-07-15,1,6,0,30,18,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,2,3,20,8,0.1,2,-2.76,0,0,0,0.1,8,1,0,0,0,0,1,9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9364,2013-12-03,1985-08-31,2013-12-02,2,2013-12-02,20,18,2,48,19,0,0,0,1,0,0,0,0,0,0,0,38,22,0,0,5,2,5,22,8,0.16,4,-2.15,1,0,0,0.16,8,1,0,0,0,0,1,45,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9365,2014-05-12,1983-11-15,2014-05-12,4,2014-05-12,30,16,14,45,15,7,6,0,1,1,0,0,0,0,0,2,47,23,0,0,5,1,7,27,10,0.72,5,-1.89,0,1,0,0.72,10,0,0,0,0,1,1,53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9365,2014-06-02,1983-11-15,2014-06-02,6,2014-06-02,32,18,14,45,15,7,6,0,1,1,0,0,0,0,0,2,51,24,0,0,5,1,7,27,10,0.63,5,-1.89,0,0,0,0.63,10,0,0,0,0,1,1,57,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9366,2013-05-10,2013-05-09,2013-05-09,1,2013-05-09,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,-2.43,1,-3.94,1,0,0,-2.43,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9367,2014-12-26,2008-07-07,2014-12-25,3,2014-12-25,8,10,9,24,18,0,5,0,1,0,0,0,0,11,0,0,18,13,0,0,0,3,9,31,10,0.46,10,-0.19,1,0,0,0.46,10,1,0,0,0,0,0,21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9368,2014-11-14,2010-07-21,2014-11-13,1,2014-11-13,4,3,1,37,33,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,1,13,1,-2.05,1,-3.53,1,0,0,-2.05,1,0,0,1,0,0,1,7,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9370,2013-04-24,1990-07-28,2013-04-23,2,2013-04-23,9,12,5,46,23,0,4,0,1,0,0,0,0,1,0,0,22,8,0,0,0,5,7,26,3,-0.87,2,-2.74,0,1,0,-0.87,3,1,0,0,0,0,1,27,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9370,2013-08-09,1990-07-28,2013-08-08,2,2013-08-08,10,13,6,46,23,0,5,0,1,0,0,0,0,1,0,0,24,9,0,0,0,5,7,26,4,-0.74,2,-2.77,0,0,0,-0.74,4,1,0,0,0,0,1,29,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9372,2013-08-28,2013-02-20,2013-08-27,2,2013-08-27,2,1,1,18,17,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,13,9,0.44,9,-0.96,0,0,0,0.44,9,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
9373,2014-07-09,2010-12-16,2014-07-08,1,2014-07-08,1,3,1,37,34,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,1,5,23,3,-0.94,3,-2.33,1,0,0,-0.94,3,1,0,0,0,0,1,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9374,2014-11-14,2001-10-06,2014-11-13,1,2014-11-13,7,6,0,31,18,0,0,0,0,0,0,0,0,1,0,0,13,6,0,0,2,2,5,22,7,0,7,-1.44,0,0,0,0,7,1,0,0,0,0,1,17,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9375,2014-03-20,2008-11-03,2014-03-19,1,2014-03-19,0,5,2,24,18,0,0,0,0,1,0,0,0,1,1,0,5,3,0,0,0,4,1,14,7,-0.35,5,-1.82,0,1,0,-0.35,7,1,0,0,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9376,2013-11-12,2013-11-11,2013-11-11,1,2013-11-11,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,-1.06,3,-2.46,0,0,0,-1.06,2,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9377,2013-01-06,2013-01-03,2013-01-03,2,2013-01-03,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.74,1,-4.08,0,0,0,-2.74,1,0,0,1,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9379,2014-01-13,2013-12-13,2013-12-13,1,2013-12-13,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,-1.38,2,-2.56,0,0,0,-1.38,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9380,2013-12-13,1996-07-22,2013-12-12,2,2013-12-12,4,3,0,35,18,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,2,2,17,4,-0.73,1,-3.12,0,0,0,-0.73,4,0,1,0,0,0,1,9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9381,2013-12-09,2009-06-15,2013-12-08,1,2013-12-08,2,1,3,32,28,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,1,15,1,-1.8,2,-2.85,1,0,0,-1.8,1,0,1,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9382,2013-05-29,2010-08-27,2013-05-28,2,2013-05-28,1,3,0,21,19,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,1,1,14,6,-0.25,7,-1.36,0,0,0,-0.25,6,1,0,0,0,0,1,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9384,2014-04-02,2011-08-05,2014-04-01,2,2014-04-01,7,3,3,20,17,2,2,0,0,0,0,0,0,0,0,0,10,3,0,0,1,1,2,17,10,0.62,9,-0.7,0,0,0,0.62,10,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9385,2013-02-21,1988-09-11,2013-02-20,1,2013-02-20,1,7,1,52,28,0,0,0,0,1,0,0,1,0,0,0,9,2,0,0,0,2,1,14,1,-1.79,1,-3.43,0,1,0,-1.79,1,0,0,0,0,0,1,11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9385,2013-08-23,1988-09-11,2013-08-22,3,2013-08-22,2,7,1,53,28,0,0,0,0,1,0,0,1,0,0,0,10,3,0,0,0,2,3,20,1,-1.61,1,-3.35,0,0,0,-1.61,1,0,0,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9386,2014-10-21,2012-01-31,2014-10-20,4,2014-10-20,2,3,2,31,28,0,0,0,0,2,0,0,0,0,0,0,5,5,0,0,0,2,1,15,4,-0.64,2,-2.77,0,1,0,-0.64,4,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9388,2014-01-21,2014-01-21,2014-01-21,2,2014-01-21,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.91,1,-3.3,0,0,0,-1.91,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9389,2014-07-26,2014-07-25,2014-07-25,1,2014-07-25,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,2,-1.58,2,-2.78,1,0,0,-1.58,2,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9390,2014-10-10,2003-02-21,2014-10-09,2,2014-10-09,1,7,0,31,19,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,2,17,4,-0.73,2,-2.75,0,0,0,-0.73,4,1,0,0,0,0,1,8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9391,2014-07-30,2014-07-29,2014-07-29,1,2014-07-29,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,-1.2,2,-2.7,0,0,0,-1.2,2,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9392,2013-01-22,2011-07-05,2013-01-21,1,2013-01-21,0,1,1,50,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,21,5,-0.42,5,-1.9,1,0,0,-0.42,5,0,1,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9393,2014-09-29,2014-04-19,2014-09-28,1,2014-09-28,1,0,1,25,25,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,25,5,-0.64,5,-1.95,1,1,1,-0.64,5,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9394,2013-01-25,2006-03-19,2013-01-23,2,2013-01-23,4,6,0,26,19,0,0,0,0,0,0,0,0,8,0,0,10,5,0,0,0,2,7,26,8,0.17,7,-1.49,0,0,0,0.17,8,0,1,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9395,2014-06-15,2004-12-12,2014-06-14,3,2014-06-14,5,3,3,27,18,0,2,0,1,0,0,0,0,2,0,0,8,6,0,0,0,1,3,19,6,-0.29,5,-1.83,0,0,0,-0.29,6,1,0,0,0,0,1,9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9396,2014-11-11,1994-05-13,2014-11-10,4,2014-11-10,0,8,1,38,18,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,2,5,22,4,-0.97,1,-3.12,0,0,0,-0.97,4,0,1,0,0,0,0,10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9397,2013-10-20,2013-10-19,2013-10-19,4,2013-10-19,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,-1.47,2,-2.67,0,1,0,-1.47,1,0,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9398,2013-03-07,2011-08-23,2013-03-06,1,2013-03-06,0,3,0,20,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,16,2,-1.22,3,-2.26,1,1,0,-1.22,2,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9399,2014-04-02,2007-09-30,2014-04-01,2,2014-04-01,1,4,2,41,35,0,0,0,0,1,0,0,0,1,1,0,5,4,0,0,0,2,4,21,3,-0.75,3,-2.53,0,0,0,-0.75,3,0,0,1,0,0,1,7,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9400,2013-10-08,2009-10-28,2013-10-08,2,2013-10-08,1,0,0,51,47,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,17,4,-0.53,1,-3.19,0,0,0,-0.53,4,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9401,2013-10-18,2013-06-30,2013-10-17,1,2013-10-17,0,1,0,22,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,2,-1.26,3,-2.33,1,0,0,-1.26,2,0,1,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9402,2014-02-18,2001-08-26,2014-02-18,3,2014-02-18,10,15,4,31,18,0,2,0,0,1,0,0,0,8,0,0,25,26,0,0,3,5,10,38,10,0.98,9,-0.97,0,1,0,0.98,10,1,0,0,0,0,1,33,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9403,2014-07-04,2007-10-13,2014-07-03,2,2014-07-03,0,2,0,29,22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,15,3,-1.05,2,-2.73,0,0,0,-1.05,3,1,0,0,0,0,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9404,2014-12-02,2014-10-26,2014-12-01,4,2014-12-01,0,1,0,30,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,16,6,-0.27,3,-2.47,1,1,1,-0.27,6,1,0,0,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9405,2013-01-19,2002-02-28,2013-01-18,1,2013-01-18,11,0,11,35,24,0,11,0,0,0,0,0,0,0,0,0,11,9,0,0,2,2,10,39,10,0.53,9,-0.78,0,1,1,0.53,10,1,0,0,0,0,0,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9407,2013-08-27,1996-05-17,2013-08-26,2,2013-08-26,17,15,2,37,20,0,0,0,1,0,0,0,0,7,0,0,32,19,0,0,1,5,4,21,7,-0.05,4,-2.12,0,0,0,-0.05,7,1,0,0,0,0,1,38,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9409,2014-08-24,2004-05-19,2014-08-23,1,2014-08-23,4,5,2,29,19,0,0,0,1,1,0,0,0,0,0,0,9,6,0,0,0,2,4,21,6,-0.19,5,-1.96,1,0,0,-0.19,6,1,0,0,0,0,1,11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9412,2013-03-04,2008-09-20,2013-03-03,1,2013-03-03,1,0,1,33,28,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12,1,-1.82,2,-2.91,1,0,0,-1.82,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9413,2014-03-01,1999-12-13,2014-02-28,1,2014-02-28,7,21,0,32,18,0,0,0,0,0,0,0,0,0,0,0,28,17,0,0,2,0,3,20,9,0.56,2,-2.78,0,1,0,0.56,9,1,0,0,0,0,1,30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9413,2014-09-21,1999-12-13,2014-09-20,4,2014-09-20,8,21,0,33,18,0,0,0,0,0,0,0,0,0,0,0,29,20,1,1,2,0,3,20,10,1.03,2,-2.78,0,0,0,1.03,10,1,0,0,0,0,1,32,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9414,2013-05-06,2012-06-13,2013-05-05,3,2013-05-05,0,1,0,38,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,19,2,-1.16,1,-3.41,1,1,0,-1.16,2,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9418,2014-10-27,2014-10-26,2014-10-26,1,2014-10-26,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,-0.76,4,-2.06,0,0,0,-0.76,3,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9419,2014-10-08,2014-10-08,2014-10-08,4,2014-10-08,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,-0.96,1,-3.3,0,1,1,-0.96,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9420,2013-05-10,2012-01-11,2013-05-03,3,2013-05-03,0,4,1,23,22,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,19,3,-0.77,3,-2.31,0,0,0,-0.77,3,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9422,2014-07-31,1978-04-10,2014-07-31,2,2014-07-31,23,15,15,63,26,0,4,0,2,3,0,0,4,0,0,0,38,21,0,0,5,2,9,32,9,0.55,9,-0.75,0,0,0,0.55,9,1,0,0,0,0,1,45,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9423,2014-11-26,2014-04-20,2014-11-25,3,2014-11-25,0,4,0,19,18,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,14,7,-0.08,6,-1.52,0,0,0,-0.08,7,0,1,0,0,0,1,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9424,2014-04-24,2010-05-04,2014-04-23,1,2014-04-23,0,1,0,47,43,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,16,1,-1.79,1,-3.34,1,0,0,-1.79,1,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9425,2014-01-30,2014-01-29,2014-01-29,1,2014-01-29,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,-2.18,1,-3.74,0,0,0,-2.18,1,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9427,2014-11-16,2014-11-15,2014-11-15,1,2014-11-15,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,6,-0.19,4,-2.02,0,0,0,-0.19,6,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9428,2013-04-20,1989-04-23,2013-04-19,1,2013-04-19,7,8,12,49,25,0,4,0,3,3,0,0,0,0,0,1,18,8,0,0,0,1,5,22,2,-1.05,2,-2.8,1,0,0,-1.05,2,0,1,0,0,0,1,19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9429,2013-01-08,2012-03-15,2012-12-30,2,2012-12-30,0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,3,-0.91,5,-1.91,0,1,1,-0.91,3,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9430,2014-03-01,1986-05-22,2014-02-28,4,2014-02-28,5,18,2,55,27,0,1,0,0,0,0,0,0,0,0,0,29,26,0,0,0,2,4,21,5,-0.34,1,-3.55,0,0,0,-0.34,5,1,0,0,0,0,1,31,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9431,2014-05-21,2012-04-27,2014-05-21,1,2014-05-21,0,2,0,39,37,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,16,1,-1.4,1,-3.12,1,0,0,-1.4,1,0,0,1,0,0,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
9433,2013-05-01,2013-04-30,2013-04-30,1,2013-04-30,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.04,1,-3.58,1,0,0,-2.04,1,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9434,2013-11-12,2002-05-22,2013-11-11,2,2013-11-11,0,2,0,33,22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,19,1,-1.42,1,-3.2,0,0,0,-1.42,1,1,0,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9435,2013-08-01,2012-02-09,2013-08-01,4,2013-08-01,0,3,0,21,20,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,19,5,-0.39,4,-2.16,0,0,0,-0.39,5,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9436,2014-10-05,2007-08-17,2014-10-04,4,2014-10-04,1,12,0,26,19,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,1,3,19,7,0.07,5,-1.79,0,1,0,0.07,7,1,0,0,0,0,1,14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9437,2014-02-06,2010-05-13,2014-02-05,2,2014-02-05,4,1,2,21,17,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,15,9,0.59,7,-1.33,0,0,0,0.59,9,0,0,1,0,0,1,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9439,2013-03-26,2005-08-30,2013-03-25,1,2013-03-25,2,1,1,25,18,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,15,6,-0.17,4,-2.12,0,1,0,-0.17,6,1,0,0,0,0,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9439,2014-04-25,2005-08-30,2014-04-24,2,2014-04-24,3,3,1,26,18,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,3,18,8,0.25,5,-1.95,0,0,0,0.25,8,1,0,0,0,0,1,6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9440,2014-02-03,2014-02-03,2014-02-03,2,2014-02-03,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,-0.44,6,-1.73,0,0,0,-0.44,5,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9442,2013-03-23,2010-02-01,2013-03-22,5,2013-03-22,1,1,1,22,19,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,3,18,8,0.18,8,-1.12,0,1,0,0.18,8,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9444,2013-10-28,2013-10-28,2013-10-28,3,2013-10-28,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,-0.74,3,-2.3,0,0,0,-0.74,5,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9445,2014-08-25,2014-08-24,2014-08-24,1,2014-08-24,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,-0.86,2,-2.66,1,0,0,-0.86,4,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9446,2014-01-30,2004-09-09,2014-01-29,2,2014-01-29,3,2,1,29,20,0,1,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,2,17,6,-0.26,3,-2.24,0,0,0,-0.26,6,0,0,0,0,0,1,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9447,2014-08-10,2014-08-09,2014-08-09,4,2014-08-09,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,-1.39,2,-2.65,0,0,0,-1.39,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9448,2013-01-18,2013-01-16,2013-01-16,2,2013-01-16,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,5,-0.4,3,-2.42,1,0,0,-0.4,5,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9450,2013-04-20,2013-04-19,2013-04-19,3,2013-04-19,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,7,-0.23,4,-2.06,1,0,0,-0.23,7,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9451,2013-01-29,2007-04-30,2013-01-29,2,2013-01-29,1,5,1,24,19,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,1,14,7,-0.05,6,-1.69,0,1,1,-0.05,7,1,0,0,0,0,1,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9452,2014-01-06,2005-11-02,2014-01-04,3,2014-01-04,5,18,3,26,18,0,1,0,1,0,0,0,1,4,0,0,23,15,0,0,0,3,6,25,7,-0.02,3,-2.29,1,1,0,-0.02,7,1,0,0,0,0,1,26,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9453,2013-03-07,2003-04-25,2013-03-06,3,2013-03-06,1,1,1,27,17,1,1,0,0,0,0,0,0,0,0,0,2,5,0,0,1,1,4,21,5,-0.38,6,-1.63,0,0,0,-0.38,5,0,1,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
9454,2014-09-29,2014-09-26,2014-09-26,1,2014-09-26,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,-1.91,1,-3.35,1,0,0,-1.91,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9455,2014-06-25,2014-06-24,2014-06-24,1,2014-06-24,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,-2.69,1,-4.24,0,0,0,-2.69,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9456,2013-11-25,2013-11-24,2013-11-24,1,2013-11-24,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7,0.08,9,-0.71,0,0,0,0.08,7,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
9458,2014-07-20,2014-07-20,2014-07-20,2,2014-07-20,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3,-0.9,5,-1.96,1,1,0,-0.9,3,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9459,2013-01-14,2013-01-14,2013-01-14,1,2013-01-14,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,-0.94,4,-2.08,1,0,0,-0.94,3,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9460,2013-02-01,2013-02-01,2013-02-01,1,2013-02-01,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,-0.9,3,-2.51,1,0,0,-0.9,3,0,0,1,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9461,2014-02-10,2014-01-22,2014-02-10,2,2014-02-10,0,1,0,33,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,19,2,-1.11,1,-3.04,1,0,0,-1.11,2,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
